Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH5RS142540,Okoboji Toyota,IA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Port to dealer,True,,5TDEBRCH5RS142702,AutoNation Toyota Arapahoe,CO
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH5RS142750,Colonial Toyota,CT
2024,Platinum AWD,Midnight Black Metallic,53375,895.0,54270.0,Port to dealer,False,DealerHold,5TDEBRCH5RS142828,Andrew Toyota,WI
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH5RS142926,Perry Motors Toyota,CA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH5RS142960,Toyota of Gallatin,TN
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH5RS142988,Beaman Toyota,TN
2024,Platinum AWD,Wind Chill Pearl,53125,0.0,53125.0,Port to dealer,True,DealerHold,5TDEBRCH5RS610752,Karl Malone Toyota,UT
2024,Platinum AWD,Wind Chill Pearl,53125,0.0,53125.0,At dealer,True,DealerHold,5TDEBRCH5RS611061,Charlie's Toyota,ME
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,Available,5TDEBRCH6RS08C434,Steet Toyota,NY
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH6RS08C563,Durango Toyota,CO
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH6RS09A405,I-5 Toyota,WA
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH6RS09A422,Sloane Toyota of Glenside,PA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH6RS09B408,Palmiero Toyota,PA
2024,Platinum AWD,Midnight Black Metallic,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH6RS10J320,Rudy Luther Toyota,MN
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH6RS10K175,Future Toyota of Yuba City,CA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH6RS11K561,Dan Cava's Toyota World,WV
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Factory to port,True,,5TDEBRCH6RS11K575,Beechmont Toyota,OH
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH6RS11K611,Robinson Toyota,TN
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH6RS11L483,San Francisco Toyota,CA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH6RS11L502,Toyota of Muskegon,MI
2024,Platinum AWD,Celestial Silver Metallic,53375,395.0,53770.0,Factory to port,True,,5TDEBRCH6RS11M424,Toyota of Olympia,WA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH6RS12K023,Romano Toyota,NY
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,,5TDEBRCH6RS12K894,Wilson Toyota,IA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,True,,5TDEBRCH6RS13I677,One Toyota of Oakland,CA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH6RS13J370,Dublin Toyota,CA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH6RS142000,Five Star Toyota,WA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,At dealer,False,Available,5TDEBRCH6RS142157,Sheehy Toyota of Laurel,MD
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH6RS142305,Parker Toyota,ID
2024,Platinum AWD,Cypress,53125,0.0,53125.0,At dealer,False,Available,5TDEBRCH6RS604880,Brewer Airport Toyota,PA
2024,Platinum AWD,Wind Chill Pearl,53125,0.0,53125.0,At dealer,True,DealerHold,5TDEBRCH6RS611196,Toyota Walnut Creek,CA
2024,Platinum AWD,Cypress,53375,0.0,53375.0,Port to dealer,True,Available,5TDEBRCH6RS611733,Toyota of Olympia,WA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCH7RS08B616,Coad Toyota,MO
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCH7RS09A395,Baxter Toyota of Lincoln,NE
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH7RS09B630,Toyota San Luis Obispo,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,3570.0,56945.0,Factory to port,False,DealerHold,5TDEBRCH7RS10I412,Gateway Toyota,NJ
2024,Platinum AWD,Wind Chill Pearl,53375,2796.0,56171.0,Factory to port,False,DealerHold,5TDEBRCH7RS10J309,AutoNation Toyota Tempe,AZ
2024,Platinum AWD,Ruby Flare Pearl,53375,5783.0,59158.0,Factory to port,False,DealerHold,5TDEBRCH7RS10J312,Toyota of Renton,WA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCH7RS10K170,Hillside Toyota,NY
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH7RS11K570,Miller Toyota,VA
2024,Platinum AWD,Wind Chill Pearl,53375,495.0,53870.0,Factory to port,True,,5TDEBRCH7RS11K617,Waldorf Toyota,MD
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH7RS12K015,Waite Toyota,NY
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH7RS12K323,Santa Margarita Toyota,CA
2024,Platinum AWD,Wind Chill Pearl,53375,1995.0,55370.0,Factory to port,False,DealerHold,5TDEBRCH7RS12K886,Mechanicsville Toyota,VA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,True,,5TDEBRCH7RS13J359,Walser Bloomington Toyota,MN
2024,Platinum AWD,Celestial Silver Metallic,53375,2796.0,56171.0,Factory to port,False,,5TDEBRCH7RS13J362,AutoNation Toyota Tempe,AZ
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH7RS13J605,Toyota of Glendale,CA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH7RS13K270,Baxter Toyota of Lincoln,NE
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH7RS13K544,San Francisco Toyota,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,At dealer,False,DealerHold,5TDEBRCH7RS141745,Peterson Toyota,ID
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,At dealer,False,Available,5TDEBRCH7RS142412,Don Wood Toyota,OH
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH7RS142426,Lithia Toyota of Billings,MT
2024,Platinum AWD,Midnight Black Metallic,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH7RS142491,Corwin Toyota,ND
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH7RS142541,Lia Toyota of Colonie,NY
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,,5TDEBRCH7RS142636,Toyota of Boardman,OH
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH7RS142734,Ron Tonkin Toyota,OR
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Port to dealer,False,,5TDEBRCH7RS142880,Advantage Toyota,WV
2023,Platinum AWD,Wind Chill Pearl,53025,0.0,53025.0,At dealer,False,DealerHold,5TDEBRCH8PS589814,Corwin Toyota of Bellevue,NE
2024,Platinum AWD,Celestial Silver Metallic,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH8RS10K226,Toyota of Colchester,CT
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCH8RS11K576,Dublin Toyota,CA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH8RS11L548,Dublin Toyota,CA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH8RS11M473,Waite Toyota,NY
2024,Platinum AWD,Moon Dust,53375,995.0,54370.0,Factory to port,False,DealerHold,5TDEBRCH8RS11M487,Toyota of Berkeley,CA
2024,Platinum AWD,Wind Chill Pearl,53375,1995.0,55370.0,Factory to port,True,DealerHold,5TDEBRCH8RS12I975,Toyota Carlsbad,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,2196.0,55571.0,Factory to port,False,,5TDEBRCH8RS12J214,AutoNation Toyota Las Vegas,NV
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCH8RS12K881,Santa Margarita Toyota,CA
2024,Platinum AWD,Celestial Silver Metallic,53375,794.0,54169.0,Factory to port,True,,5TDEBRCH8RS13J354,Thayer Toyota,OH
2024,Platinum AWD,Midnight Black Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH8RS13J368,Ardmore Toyota,PA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,At dealer,False,DealerHold,5TDEBRCH8RS141723,Serra Toyota of Decatur,AL
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH8RS141821,Cedric Theel Toyota,ND
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH8RS142080,Sullivan Brothers Toyota,MA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH8RS142290,Conicelli Toyota,PA
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH8RS142418,Right Toyota,AZ
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH8RS142550,Galaxy Toyota,NJ
2024,Platinum AWD,Wind Chill Pearl,53375,1595.0,54970.0,Port to dealer,False,Available,5TDEBRCH8RS142628,Findlay Toyota,NV
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH8RS142631,Lake Country Toyota,MN
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH8RS142645,Team Toyota of Glen Mills,PA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCH8RS142693,Vancouver Toyota,WA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Port to dealer,False,Available,5TDEBRCH8RS142743,Midwest Toyota,KS
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH8RS142838,Hamer Toyota,CA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH8RS142869,Dan Hecht Chevrolet/Toyota,IL
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH8RS142886,"Stapp Interstate Toyota, Inc.",CO
2024,Platinum AWD,Ruby Flare Pearl,53125,0.0,53125.0,At dealer,False,,5TDEBRCH8RS607165,Centennial Toyota,NV
2024,Platinum AWD,Cypress,53375,0.0,53375.0,At dealer,False,DealerHold,5TDEBRCH8RS611491,Toyota of Danville,IL
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH9RS08B617,Toyota of Puyallup,WA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH9RS08C458,Faulkner Toyota,PA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH9RS09A589,Watermark Toyota,KY
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,Factory to port,True,Available,5TDEBRCH9RS09A608,Toyota of Olympia,WA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH9RS09B628,Bommarito Toyota,MO
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH9RS09C438,McDaniel Toyota,OH
2024,Platinum AWD,Celestial Silver Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH9RS09C441,Toyota of Lompoc,CA
2024,Platinum AWD,Wind Chill Pearl,53375,7282.0,60657.0,Factory to port,False,DealerHold,5TDEBRCH9RS10I413,Toyota of Kirkland,WA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCH9RS10J263,Ardmore Toyota,PA
2024,Platinum AWD,Celestial Silver Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH9RS10K221,South Coast Toyota,CA
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Factory to port,False,,5TDEBRCH9RS11K618,Malloy Toyota,VA
2024,Platinum AWD,Midnight Black Metallic,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH9RS12J223,Hoselton Toyota,NY
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCH9RS13K268,Lynch Toyota,CT
2024,Platinum AWD,Wind Chill Pearl,53125,0.0,53125.0,At dealer,False,Available,5TDEBRCH9RS141200,Longo Toyota,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,499.0,53874.0,Factory to port,False,Available,5TDEBRCH9RS141701,Toyota San Luis Obispo,CA
2024,Platinum AWD,Ruby Flare Pearl,53375,0.0,53375.0,At dealer,False,,5TDEBRCH9RS141780,Atlantic Toyota,NY
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCH9RS142833,Beaver Toyota of Cumming,GA
2024,Platinum AWD,Cypress,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCH9RS611824,Toyota of Scranton,PA
2023,Platinum AWD,Magnetic Gray Metallic,53025,0.0,53025.0,At dealer,False,Available,5TDEBRCHXPS601929,Mojave Toyota of Barstow,CA
2024,Platinum AWD,Celestial Silver Metallic,53375,0.0,53375.0,Factory to port,True,,5TDEBRCHXRS08C551,Avondale Toyota,AZ
2024,Platinum AWD,Celestial Silver Metallic,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCHXRS10J255,Lowe Toyota of Warner Robins,GA
2024,Platinum AWD,Wind Chill Pearl,53375,895.0,54270.0,Factory to port,True,Available,5TDEBRCHXRS10K177,Bennett Toyota,PA
2024,Platinum AWD,Celestial Silver Metallic,53375,1495.0,54870.0,Factory to port,False,,5TDEBRCHXRS11K563,Envision Toyota of West Covina,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Factory to port,True,,5TDEBRCHXRS11L485,Mungenast Alton Toyota,IL
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,True,DealerHold,5TDEBRCHXRS11L549,Modesto Toyota,CA
2024,Platinum AWD,Blueprint,53375,599.0,53974.0,Factory to port,False,Available,5TDEBRCHXRS11M491,Hudson Toyota,NJ
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCHXRS12J960,Hoselton Toyota,NY
2024,Platinum AWD,Blueprint,53375,1999.0,55374.0,Factory to port,True,,5TDEBRCHXRS12J974,Foothills Toyota,WA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,Available,5TDEBRCHXRS12K882,Longo Toyota,CA
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCHXRS13I665,City Toyota,CA
2024,Platinum AWD,Midnight Black Metallic,53375,0.0,53375.0,Factory to port,True,,5TDEBRCHXRS13J355,One Toyota of Oakland,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,1798.0,55173.0,Factory to port,True,DealerHold,5TDEBRCHXRS13J601,Toyota of Portland on Broadway,OR
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,False,DealerHold,5TDEBRCHXRS13J615,Frank Fletcher Toyota,MO
2024,Platinum AWD,Midnight Black Metallic,53375,0.0,53375.0,Factory to port,False,,5TDEBRCHXRS13K537,Toyota of Fox Lake,IL
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Factory to port,True,,5TDEBRCHXRS13K540,One Toyota of Oakland,CA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCHXRS142257,Waldorf Toyota,MD
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCHXRS142341,Edmark Toyota,ID
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,True,DealerHold,5TDEBRCHXRS142372,Maplewood Toyota,MN
2024,Platinum AWD,Wind Chill Pearl,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCHXRS142520,Five Star Toyota,WA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCHXRS142789,Manhattan Beach Toyota,CA
2024,Platinum AWD,Magnetic Gray Metallic,53375,0.0,53375.0,Port to dealer,False,DealerHold,5TDEBRCHXRS142808,Fox Toyota,NY
2024,Platinum AWD,Moon Dust,53375,0.0,53375.0,Port to dealer,True,,5TDEBRCHXRS142842,McDonough Toyota,VA
2024,Platinum AWD,Blueprint,53375,0.0,53375.0,Port to dealer,False,,5TDEBRCHXRS142887,Damian Lillard Toyota,OR
2024,Platinum FWD,Celestial Silver Metallic,51425,0.0,51425.0,Factory to port,False,Available,5TDFARAH0RS11M400,Vann York Toyota,NC
2024,Platinum FWD,Magnetic Gray Metallic,51425,0.0,51425.0,At dealer,False,Available,5TDFARAH1RS529502,Gene Messer Toyota,TX
2024,Platinum FWD,Midnight Black Metallic,51425,0.0,51425.0,At dealer,False,Available,5TDFARAH2RS529539,South Dade Toyota,FL
2024,Platinum FWD,Blueprint,51425,1875.0,53300.0,Factory to port,True,Available,5TDFARAH2RS529878,Red McCombs Toyota,TX
2023,Platinum FWD,Ruby Flare Pearl,51075,1495.0,52570.0,At dealer,True,Available,5TDFARAH3PS527182,Toyota of Fort Worth,TX
2024,Platinum FWD,Wind Chill Pearl,51425,4990.0,56415.0,Port to dealer,True,Available,5TDFARAH3RS025484,Bryan College Station Toyota,TX
2024,Platinum FWD,Wind Chill Pearl,51425,1098.0,52523.0,Factory to port,True,Available,5TDFARAH3RS09B005,Toyota of Cedar Park,TX
2024,Platinum FWD,Midnight Black Metallic,51425,1098.0,52523.0,Factory to port,True,Available,5TDFARAH3RS09C011,Toyota of Cedar Park,TX
2024,Platinum FWD,Moon Dust,51425,0.0,51425.0,Factory to port,False,Available,5TDFARAH4RS09A994,Heyward Allen Toyota,GA
2024,Platinum FWD,Midnight Black Metallic,51425,1098.0,52523.0,Factory to port,True,Available,5TDFARAH4RS13K558,Toyota of Cedar Park,TX
2024,Platinum FWD,Cypress,51425,1098.0,52523.0,At dealer,False,Available,5TDFARAH4RS529638,Toyota of Cedar Park,TX
2024,Platinum FWD,Wind Chill Pearl,51425,0.0,51425.0,Factory to port,True,Available,5TDFARAH5RS09C043,Toyota of Killeen,TX
2024,Platinum FWD,Ruby Flare Pearl,51425,0.0,51425.0,At dealer,False,DealerHold,5TDFARAH5RS529440,Palmer's Airport Toyota,AL
2024,Platinum FWD,Midnight Black Metallic,51425,1595.0,53020.0,Factory to port,False,,5TDFARAH6RS12I953,Findlay Toyota,NV
2024,Platinum FWD,Midnight Black Metallic,51425,0.0,51425.0,Factory to port,True,Available,5TDFARAHXRS10I429,North Georgia Toyota,GA
2024,Platinum FWD,Magnetic Gray Metallic,51425,0.0,51425.0,Factory to port,False,DealerHold,5TDFARAHXRS11K640,Cloninger Toyota,NC
2024,XLE FWD,Celestial Silver Metallic,44120,0.0,44120.0,Factory to port,False,Available,5TDKARAH0RS09A182,Chatham Parkway Toyota,GA
2024,XLE FWD,Celestial Silver Metallic,44120,1098.0,45218.0,Factory to port,False,Available,5TDKARAH0RS09A814,Toyota of Cedar Park,TX
2024,LE Nightshade FWD,Ruby Flare Pearl,41970,0.0,41970.0,Factory to port,False,Available,5TDKARAH0RS09C014,Rick Hendrick Toyota,NC
2024,XLE FWD,Celestial Silver Metallic,44120,599.0,44719.0,Factory to port,True,Available,5TDKARAH0RS10J127,Landers Toyota,AR
2024,XLE Nightshade FWD,Cement,45120,0.0,45120.0,Factory to port,False,Available,5TDKARAH0RS11L455,Cox Toyota,NC
2024,LE Nightshade FWD,Cement,41970,0.0,41970.0,Factory to port,False,,5TDKARAH0RS11M377,South Coast Toyota,CA
2024,LE Nightshade FWD,Wind Chill Pearl,41970,2495.0,44465.0,Factory to port,False,,5TDKARAH0RS12J264,Toyota of Orange,CA
2024,XLE Nightshade FWD,Wind Chill Pearl,45120,0.0,45120.0,Factory to port,True,,5TDKARAH0RS13J664,Avondale Toyota,AZ
2024,XLE Nightshade FWD,Wind Chill Pearl,44870,0.0,44870.0,At dealer,False,Available,5TDKARAH0RS529344,Temecula Valley Toyota,CA
2024,XLE FWD,Magnetic Gray Metallic,44120,2190.0,46310.0,At dealer,True,DealerHold,5TDKARAH0RS529716,Bob Howard Toyota,OK
2024,XLE FWD,Celestial Silver Metallic,44120,1098.0,45218.0,Factory to port,True,Available,5TDKARAH0RS529733,Toyota of Cedar Park,TX
2024,XLE FWD,Wind Chill Pearl,44120,3495.0,47615.0,Factory to port,False,DealerHold,5TDKARAH0RS529781,Fred Haas Toyota World,TX
2024,XLE Nightshade FWD,Cement,45120,0.0,45120.0,Factory to port,False,,5TDKARAH0RS529800,Vann York Toyota,NC
2024,XLE FWD,Magnetic Gray Metallic,44120,3117.0,47237.0,Port to dealer,False,,5TDKARAH0RS529828,Norm Reeves Toyota San Diego,CA
2024,XLE FWD,Magnetic Gray Metallic,44120,2495.0,46615.0,Port to dealer,False,,5TDKARAH0RS529943,Toyota of Orange,CA
2024,XLE FWD,Magnetic Gray Metallic,43870,0.0,43870.0,At dealer,False,Available,5TDKARAH1RS023862,Northcutt Toyota,OK
2024,XLE FWD,Magnetic Gray Metallic,44120,498.0,44618.0,Factory to port,False,Available,5TDKARAH1RS024669,Don Ringler Toyota,TX
2024,XLE FWD,Wind Chill Pearl,44120,0.0,44120.0,Factory to port,False,Available,5TDKARAH1RS09A871,Santa Margarita Toyota,CA
2024,XLE FWD,Magnetic Gray Metallic,44120,1098.0,45218.0,Factory to port,True,Available,5TDKARAH1RS09B194,Toyota of Cedar Park,TX
2024,XLE FWD,Magnetic Gray Metallic,44120,0.0,44120.0,Factory to port,False,,5TDKARAH1RS09C197,City Toyota,CA
2024,XLE FWD,Midnight Black Metallic,44120,1098.0,45218.0,Factory to port,False,Available,5TDKARAH1RS10I544,Toyota of Cedar Park,TX
2024,LE Nightshade FWD,Midnight Black Metallic,41970,0.0,41970.0,Factory to port,False,,5TDKARAH1RS10K268,AutoNation Toyota Cerritos,CA
2024,XLE FWD,Celestial Silver Metallic,44120,1995.0,46115.0,Factory to port,True,DealerHold,5TDKARAH1RS11K427,Toyota Carlsbad,CA
2024,LE Nightshade FWD,Cement,41970,0.0,41970.0,Factory to port,False,,5TDKARAH1RS11K668,Claremont Toyota,CA
2024,LE Nightshade FWD,Cement,41970,1495.0,43465.0,Factory to port,False,,5TDKARAH1RS11L447,Envision Toyota of West Covina,CA
2024,LE Nightshade FWD,Wind Chill Pearl,41970,0.0,41970.0,Factory to port,False,,5TDKARAH1RS12I938,South Bay Toyota,CA
2024,XLE FWD,Magnetic Gray Metallic,44120,1098.0,45218.0,Factory to port,True,Available,5TDKARAH1RS529823,Toyota of Cedar Park,TX
2024,LE Nightshade FWD,Cement,41970,0.0,41970.0,Factory to port,False,Available,5TDKARAH1RS529854,Ed Morse Delray Toyota,FL
2024,XLE FWD,Celestial Silver Metallic,44120,3117.0,47237.0,Port to dealer,True,DealerHold,5TDKARAH1RS529885,Norm Reeves Toyota San Diego,CA
2024,XLE FWD,Celestial Silver Metallic,44120,0.0,44120.0,Port to dealer,False,Available,5TDKARAH1RS529899,Bob Smith Toyota,CA
2024,XLE FWD,Celestial Silver Metallic,44120,0.0,44120.0,Factory to port,False,DealerHold,5TDKARAH2RS025202,Courtesy Toyota,FL
2024,XLE FWD,Midnight Black Metallic,44120,0.0,44120.0,At dealer,False,Available,5TDKARAH2RS025328,Valdosta Toyota,GA
2024,XLE FWD,Magnetic Gray Metallic,44120,995.0,45115.0,Factory to port,True,,5TDKARAH2RS09B186,Toyota Town,CA
2024,LE Nightshade FWD,Ruby Flare Pearl,41970,0.0,41970.0,Factory to port,False,Available,5TDKARAH2RS09C032,Venice Toyota,FL
2024,XLE FWD,Ruby Flare Pearl,44120,0.0,44120.0,Factory to port,True,Available,5TDKARAH2RS10J131,Toyota of Denton,TX
2024,XLE Nightshade FWD,Cement,45120,0.0,45120.0,Factory to port,False,,5TDKARAH2RS10K134,Tustin Toyota,CA
2024,XLE Nightshade FWD,Wind Chill Pearl,45120,0.0,45120.0,Factory to port,False,,5TDKARAH2RS13J309,Toyota of Santa Maria,CA
2024,XLE FWD,Wind Chill Pearl,44120,1495.0,45615.0,Factory to port,True,DealerHold,5TDKARAH2RS529779,Price LeBlanc Toyota,LA
2024,XLE FWD,Blueprint,44120,1495.0,45615.0,Factory to port,False,Available,5TDKARAH2RS529782,Sterling McCall Toyota,TX
2024,XLE FWD,Magnetic Gray Metallic,44120,0.0,44120.0,Factory to port,False,Available,5TDKARAH2RS529832,Key West Toyota,FL
2024,XLE Nightshade FWD,Ruby Flare Pearl,45120,0.0,45120.0,Factory to port,False,Available,5TDKARAH2RS529880,Bert Ogden Toyota of Harlingen,TX
2024,XLE FWD,Magnetic Gray Metallic,44120,0.0,44120.0,Port to dealer,False,DealerHold,5TDKARAH2RS529944,Toyota Place,CA
2024,XLE FWD,Celestial Silver Metallic,44120,0.0,44120.0,Port to dealer,False,DealerHold,5TDKARAH2RS529975,Moss Bros. Toyota,CA
2024,XLE FWD,Magnetic Gray Metallic,44120,0.0,44120.0,Factory to port,False,DealerHold,5TDKARAH2RS529989,Toyota of Hollywood,FL
2024,XLE FWD,Celestial Silver Metallic,43870,0.0,43870.0,At dealer,False,Available,5TDKARAH3RS024396,Orr Toyota,AR
2024,XLE FWD,Midnight Black Metallic,44120,499.0,44619.0,At dealer,False,Available,5TDKARAH3RS025340,Caldwell Toyota,AR
