ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-04-16,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,61830,0,58550,Factory to port,False,DealerHold,WZ1DB0G06RW065805,Temecula Valley Toyota,CA
2024-05-21,2024,3.0 RWD,Stratosphere,55400,57910,0,55400,Factory to port,False,,WZ1DB0G06RW065819,Plaza Toyota,NY
2024-06-29,2024,3.0 Premium RWD,Nocturnal,58550,60840,0,58550,Factory to port,True,DealerHold,WZ1DB0G06RW065903,Kerry Toyota,KY
2024-07-02,2024,3.0 Premium RWD,Stratosphere,58550,62435,0,58550,Factory to port,True,DealerHold,WZ1DB0G06RW065917,Szott M-59 Toyota,MI
2024-05-20,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,60980,0,58550,Factory to port,True,DealerHold,WZ1DB0G06RW065920,Sloane Toyota of Philadelphia,PA
2024-05-06,2024,45th Anniversary Edition RWD,Mikan Blast,65275,67505,0,65275,Factory to port,False,,WZ1DB0G06RW066002,Victory Toyota,CA
2024-05-18,2024,45th Anniversary Edition RWD,Mikan Blast,65275,66874,0,65275,Factory to port,False,Available,WZ1DB0G06RW066016,DCH Brunswick Toyota,NJ
2024-05-05,2024,3.0 Premium RWD,Stratosphere,58550,62355,0,58550,Factory to port,True,DealerHold,WZ1DB0G06RW066033,Folsom Lake Toyota,CA
2024-07-10,2024,3.0 Premium RWD,Nocturnal,58550,61765,1990,60540,Factory to port,True,Available,WZ1DB0G06RW066047,East Madison Toyota,WI
2024-05-29,2024,3.0 RWD,Stratosphere,55400,59945,0,55400,Factory to port,False,DealerHold,WZ1DB0G06RW066064,Westbury Toyota,NY
2024-07-09,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,61514,0,58550,Factory to port,False,DealerHold,WZ1DB0G06RW066095,Toyota of Murfreesboro,TN
2024-05-31,2024,3.0 Premium RWD,Absolute Zero,58550,61830,0,58550,Factory to port,False,DealerHold,WZ1DB0G06RW066100,AutoNation Toyota Tempe,AZ
