ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-19,2024,XSE FWD,Midnight Black Metallic,26805,28981,0,26805,Factory to port,False,DealerHold,JTNC4MBE1R3231384,Motorworld Toyota,PA
2024-05-20,2024,XSE FWD,Finish Line Red with Midnight Black Metallic roof,26805,29443,0,26805,Factory to port,False,,JTNC4MBE1R3231417,Fitzgerald Toyota Chambersburg,PA
2024-05-13,2024,XSE FWD,Wind Chill Pearl,26805,29398,0,26805,Factory to port,False,,JTNC4MBE1R3231465,Centennial Toyota,NV
2024-06-04,2024,XSE FWD,Wind Chill Pearl,26805,28873,0,26805,Factory to port,False,,JTNC4MBE1R3231501,Baxter Toyota of La Vista,NE
2024-05-22,2024,XSE FWD,Midnight Black Metallic,26805,28832,0,26805,Factory to port,False,,JTNC4MBE1R3231823,Phil Meador Toyota,ID
2024-05-05,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29482,0,26805,Factory to port,False,,JTNC4MBE1R3231871,Toyota of Riverside,CA
2024-05-06,2024,XSE FWD,Ice Cap,26805,28189,0,26805,Factory to port,False,,JTNC4MBE1R3232048,San Francisco Toyota,CA
2024-05-29,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,30120,0,26805,Factory to port,False,,JTNC4MBE1R3232177,Gloucester Toyota,VA
2024-05-16,2024,XSE FWD,Classic Silver Metallic,26805,28862,0,26805,Factory to port,False,,JTNC4MBE1R3232230,Bill Wright Toyota,CA
2024-05-06,2024,XSE FWD,Wind Chill Pearl,26805,28913,0,26805,Factory to port,False,,JTNC4MBE1R3232275,Fremont Toyota,CA
2024-06-10,2024,XSE FWD,Classic Silver Metallic,26805,28189,0,26805,Factory to port,False,,JTNC4MBE1R3232289,Victory Toyota,MI
2024-05-26,2024,XSE FWD,Classic Silver Metallic with Midnight Black Metallic roof,26805,29269,0,26805,Factory to port,False,,JTNC4MBE1R3232311,Younger Toyota,MD
2024-05-20,2024,XSE FWD,Wind Chill Pearl,26805,29403,1298,28103,Factory to port,False,,JTNC4MBE1R3232468,Toyota of Kirkland,WA
2024-06-15,2024,XSE FWD,Midnight Black Metallic,26805,28439,0,26805,Factory to port,False,,JTNC4MBE1R3232499,Precision Toyota of Tucson,AZ
2024-05-18,2024,XSE FWD,Midnight Black Metallic,26805,28706,0,26805,Factory to port,False,,JTNC4MBE1R3232521,Longo Toyota,CA
2024-05-06,2024,XSE FWD,Wind Chill Pearl,26805,28832,0,26805,Factory to port,False,,JTNC4MBE1R3232535,Fremont Toyota,CA
2024-06-20,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29508,0,26805,Factory to port,False,,JTNC4MBE2R114AH35,Toyota of Naperville,IL
2023-11-14,2024,XSE FWD,Wind Chill Pearl,26655,28464,0,26655,At dealer,False,Available,JTNC4MBE2R3218286,Hoselton Toyota,NY
2023-12-31,2024,XSE FWD,Magnetic Gray Metallic with Midnight Black Metallic roof,26655,28539,0,26655,At dealer,False,Available,JTNC4MBE2R3220636,Harr Toyota,SD
2024-02-12,2024,XSE FWD,Classic Silver Metallic,26655,28827,0,26655,At dealer,False,Available,JTNC4MBE2R3222225,Serra Toyota of Saginaw,MI
2024-02-09,2024,XSE FWD,Finish Line Red,26655,28839,0,26655,At dealer,False,,JTNC4MBE2R3222659,Hesser Toyota,WI
2024-02-09,2024,XSE FWD,Ice Cap,26655,28497,0,26655,At dealer,False,Available,JTNC4MBE2R3223231,Toyota of Grand Rapids,MI
2024-03-06,2024,XSE FWD,Finish Line Red with Midnight Black Metallic roof,26655,29314,0,26655,At dealer,False,,JTNC4MBE2R3224623,Smart Toyota of Quad Cities,IA
2024-03-12,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29214,0,26805,At dealer,False,Available,JTNC4MBE2R3225271,Billion Toyota of Clinton,IA
2024-03-27T00:00:00.000Z,2024,XSE FWD,Midnight Black Metallic,26805,29232,0,26805,Factory to port,False,Available,JTNC4MBE2R3226288,North Park Toyota of San Antonio,TX
2024-03-19,2024,XSE FWD,Classic Silver Metallic with Midnight Black Metallic roof,26805,29058,0,26805,At dealer,False,,JTNC4MBE2R3226422,Toyota of York,PA
Unknown,2024,XSE FWD,Magnetic Gray Metallic with Midnight Black Metallic roof,26805,29478,0,26805,Factory to port,False,DealerHold,JTNC4MBE2R3227215,Toyota West,OH
2024-03-22,2024,XSE FWD,Magnetic Gray Metallic,26805,29311,0,26805,At dealer,False,Available,JTNC4MBE2R3227327,Toyota of Southern Maryland,MD
2024-04-03,2024,XSE FWD,Wind Chill Pearl,26805,29014,0,26805,At dealer,False,,JTNC4MBE2R3227408,Tansky Sawmill Toyota,OH
2024-03-28,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29503,0,26805,At dealer,False,DealerHold,JTNC4MBE2R3227439,Irwin Toyota,NH
2024-03-28,2024,XSE FWD,Magnetic Gray Metallic,26805,29018,0,26805,At dealer,False,,JTNC4MBE2R3227537,Haley Toyota of Richmond,VA
2024-04-16,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,30198,0,26805,Port to dealer,False,,JTNC4MBE2R3227618,Baxter Toyota of Lincoln,NE
Unknown,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29631,0,26805,Port to dealer,False,,JTNC4MBE2R3227764,Baxter Toyota of La Vista,NE
2024-04-01,2024,XSE FWD,Wind Chill Pearl,26805,28999,0,26805,At dealer,False,,JTNC4MBE2R3227909,Ourisman Fairfax Toyota,VA
2024-03-30T00:00:00.000Z,2024,XSE FWD,Classic Silver Metallic,26805,29505,0,26805,At dealer,False,Available,JTNC4MBE2R3227957,Gatorland Toyota,FL
2024-03-28,2024,XSE FWD,Midnight Black Metallic,26805,28189,0,26805,At dealer,False,DealerHold,JTNC4MBE2R3228090,Mountain States Toyota,CO
2024-04-07T00:00:00.000Z,2024,XSE FWD,Midnight Black Metallic,26805,29177,0,26805,At dealer,False,Available,JTNC4MBE2R3228140,Florence Toyota,SC
2024-04-02,2024,XSE FWD,Blue Crush Metallic,26805,27900,0,26805,At dealer,False,,JTNC4MBE2R3228154,Groove Toyota,CO
2024-03-26T00:00:00.000Z,2024,XSE FWD,Magnetic Gray Metallic,26805,29695,1495,28300,At dealer,False,Available,JTNC4MBE2R3228316,Cavender Toyota,TX
2024-03-20,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29114,0,26805,At dealer,False,,JTNC4MBE2R3228378,San Francisco Toyota,CA
2024-03-26T00:00:00.000Z,2024,XSE FWD,Wind Chill Pearl,26805,30032,0,26805,At dealer,False,Available,JTNC4MBE2R3228428,Vandergriff Toyota,TX
2024-04-27,2024,XSE FWD,Magnetic Gray Metallic with Midnight Black Metallic roof,26805,29206,0,26805,Port to dealer,False,DealerHold,JTNC4MBE2R3228462,City Toyota,CA
2024-03-26T00:00:00.000Z,2024,XSE FWD,Finish Line Red,26805,30120,1495,28300,At dealer,False,Available,JTNC4MBE2R3228476,Cavender Toyota,TX
2024-04-04T00:00:00.000Z,2024,XSE FWD,Magnetic Gray Metallic,26805,28938,0,26805,At dealer,False,Available,JTNC4MBE2R3228574,Central Florida Toyota,FL
2024-04-13T00:00:00.000Z,2024,XSE FWD,Classic Silver Metallic,26805,29525,0,26805,At dealer,False,Available,JTNC4MBE2R3228655,Cherokee County Toyota,GA
2024-04-02,2024,XSE FWD,Wind Chill Pearl,26805,28982,0,26805,At dealer,False,DealerHold,JTNC4MBE2R3228753,Pueblo Toyota,CO
2024-04-23,2024,XSE FWD,Midnight Black Metallic,26805,29003,0,26805,Factory to port,False,,JTNC4MBE2R3228767,Allegheny Toyota,PA
2024-04-09,2024,XSE FWD,Classic Silver Metallic,26805,28318,0,26805,At dealer,False,,JTNC4MBE2R3228963,Wilsonville Toyota,OR
2024-03-30,2024,XSE FWD,Midnight Black Metallic,26805,28638,0,26805,At dealer,False,Available,JTNC4MBE2R3229031,Longo Toyota,CA
2024-04-23,2024,XSE FWD,Wind Chill Pearl with Midnight Black Metallic roof,26805,29957,0,26805,Port to dealer,True,,JTNC4MBE2R3229045,Beechmont Toyota,OH
2024-04-03,2024,XSE FWD,Classic Silver Metallic,26805,28189,0,26805,At dealer,False,,JTNC4MBE2R3229062,AutoNation Toyota Cerritos,CA
2024-04-23T00:00:00.000Z,2024,XSE FWD,Magnetic Gray Metallic,26805,28938,0,26805,Factory to port,False,Available,JTNC4MBE2R3229076,Central Florida Toyota,FL
2024-04-20,2024,XSE FWD,Classic Silver Metallic,26805,28189,0,26805,Port to dealer,False,DealerHold,JTNC4MBE2R3229109,Ed Martin Toyota,IN
2024-04-24T00:00:00.000Z,2024,XSE FWD,Magnetic Gray Metallic,26805,29376,0,26805,Factory to port,False,Available,JTNC4MBE2R3229157,Wesley Chapel Toyota,FL
2024-04-02,2024,XSE FWD,Classic Silver Metallic,26805,28278,0,26805,At dealer,False,,JTNC4MBE2R3229367,Toyota of Puyallup,WA
2024-05-08,2024,XSE FWD,Classic Silver Metallic,26805,29391,0,26805,Port to dealer,False,,JTNC4MBE2R3229420,Maplewood Toyota,MN
2024-04-23T00:00:00.000Z,2024,XSE FWD,Wind Chill Pearl,26805,28325,0,26805,Factory to port,False,Available,JTNC4MBE2R3229434,Sarasota Toyota,FL
2024-04-12T00:00:00.000Z,2024,XSE FWD,Finish Line Red,26805,29586,0,26805,Factory to port,True,DealerHold,JTNC4MBE2R3229479,Pat Lobb Toyota of McKinney,TX
2024-04-24T00:00:00.000Z,2024,XSE FWD,Classic Silver Metallic,26805,29396,0,26805,Factory to port,False,Available,JTNC4MBE2R3229496,Toyota of Fort Walton Beach,FL
2024-04-08,2024,XSE FWD,Wind Chill Pearl,26805,28614,0,26805,Port to dealer,False,,JTNC4MBE2R3229577,Culver City Toyota,CA
