Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,LE FWD,Midnight Black Metallic,37685,43690,0,37685,Factory to port,False,Available,5TDBRKEC0RS11O371,AutoNation Toyota Gulf Freeway,TX
2024,LE FWD,Predawn Gray Mica,37685,41640,2190,39875,Factory to port,False,DealerHold,5TDBRKEC0RS13L638,Sansone Toyota,NJ
2024,LE FWD,Midnight Black Metallic,37685,42040,0,37685,Factory to port,True,Available,5TDBRKEC0RS13M580,East Coast Toyota,NJ
2024,LE FWD,Predawn Gray Mica,37685,42205,0,37685,Factory to port,False,,5TDBRKEC0RS15D554,Future Toyota of Yuba City,CA
2024,LE FWD,Ice Cap,37685,41885,3117,40802,Factory to port,False,DealerHold,5TDBRKEC0RS15E252,Norm Reeves Toyota San Diego,CA
2024,LE FWD,Ice Cap,37685,41780,0,37685,Port to dealer,True,Available,5TDBRKEC0RS199753,South Bay Toyota,CA
2024,LE FWD,Celestial Silver Metallic,37685,41790,0,37685,Factory to port,False,Available,5TDBRKEC1RS13M636,Lynch Toyota,CT
2024,LE FWD,Predawn Gray Mica,37685,41855,0,37685,Factory to port,False,,5TDBRKEC1RS13M667,Johnstons Toyota,NY
2024,LE FWD,Blueprint,37685,41780,0,37685,Factory to port,True,,5TDBRKEC1RS16C666,One Toyota of Oakland,CA
2024,LE FWD,Cypress,37685,41935,0,37685,Port to dealer,True,,5TDBRKEC1RS199549,Middletown Toyota,CT
2024,LE FWD,Blueprint,37685,41960,3570,41255,Port to dealer,True,DealerHold,5TDBRKEC1RS200280,Gateway Toyota,NJ
2024,LE FWD,Predawn Gray Mica,37685,41640,107,37792,Factory to port,False,,5TDBRKEC2RS11O159,Curry Toyota,NY
2024,LE FWD,Blueprint,37685,41790,0,37685,Factory to port,False,DealerHold,5TDBRKEC2RS12M097,Westbury Toyota,NY
2024,LE FWD,Celestial Silver Metallic,37685,41605,0,37685,Factory to port,True,DealerHold,5TDBRKEC2RS12M665,Toyota of Melbourne,FL
2024,LE FWD,Ice Cap,37685,42034,0,37685,Factory to port,False,Available,5TDBRKEC2RS16C711,Keith Pierson Toyota,FL
2024,LE FWD,Midnight Black Metallic,37685,41865,0,37685,Port to dealer,False,DealerHold,5TDBRKEC2RS199897,Toyota of Stamford,CT
2024,LE FWD,Ice Cap,37685,41925,0,37685,Port to dealer,False,DealerHold,5TDBRKEC2RS199947,Toyota of Selma,CA
2024,LE FWD,Predawn Gray Mica,37685,42884,4293,41978,Factory to port,False,DealerHold,5TDBRKEC3RS12L735,AutoNation Toyota Irvine,CA
2024,LE FWD,Predawn Gray Mica,37685,41715,995,38680,Factory to port,True,,5TDBRKEC3RS14D360,Toyota Town,CA
2024,LE FWD,Blueprint,37685,42585,0,37685,Factory to port,False,Available,5TDBRKEC3RS15E360,Maita's Toyota of Sacramento,CA
2024,LE FWD,Midnight Black Metallic,37685,42210,0,37685,Factory to port,False,DealerHold,5TDBRKEC3RS16D253,Toyota City,NY
2024,LE FWD,Ice Cap,37685,42060,0,37685,At dealer,True,DealerHold,5TDBRKEC3RS197320,Freeman Toyota,CA
2024,LE FWD,Cypress,37685,41790,0,37685,At dealer,False,DealerHold,5TDBRKEC3RS198824,Toyota of Massapequa,NY
2024,LE FWD,Midnight Black Metallic,37685,41705,0,37685,Port to dealer,False,,5TDBRKEC3RS199018,Island Toyota,NY
2024,LE FWD,Ice Cap,37685,42832,0,37685,Factory to port,False,DealerHold,5TDBRKEC3RS200247,Toyota of Dallas,TX
2024,LE FWD,Ruby Flare Pearl,37685,43915,6795,44480,Factory to port,True,Available,5TDBRKEC4RS13L710,Universal Toyota,TX
2024,LE FWD,Predawn Gray Mica,37685,42165,0,37685,Factory to port,False,,5TDBRKEC4RS15D279,Hillside Toyota,NY
2024,LE FWD,Ruby Flare Pearl,37685,44115,0,37685,Factory to port,False,Available,5TDBRKEC4RS15D413,Philpott Toyota,TX
2024,LE FWD,Blueprint,37685,42553,0,37685,Factory to port,False,Available,5TDBRKEC4RS16D522,AutoNation Toyota Weston,FL
2024,LE FWD,Celestial Silver Metallic,37685,42170,3990,41675,At dealer,True,DealerHold,5TDBRKEC4RS198427,Toyota Carlsbad,CA
2024,LE FWD,Cypress,37685,41790,0,37685,Port to dealer,False,DealerHold,5TDBRKEC4RS199044,Westbury Toyota,NY
2024,LE FWD,Celestial Silver Metallic,37685,41885,0,37685,Port to dealer,False,DealerHold,5TDBRKEC4RS199724,Westchester Toyota,NY
2024,LE FWD,Predawn Gray Mica,37685,41790,0,37685,Factory to port,False,,5TDBRKEC5RS12L798,Lynch Toyota,CT
2024,LE FWD,Celestial Silver Metallic,37685,42140,0,37685,Factory to port,False,DealerHold,5TDBRKEC5RS13M462,West Herr Toyota of Canandaigua,NY
2024,LE FWD,Midnight Black Metallic,37685,42115,0,37685,Factory to port,False,,5TDBRKEC5RS13M705,Team Toyota of Princeton,NJ
2024,LE FWD,Ice Cap,37685,42735,0,37685,Factory to port,False,DealerHold,5TDBRKEC5RS14D103,Paul Miller Toyota of West Caldwell,NJ
2024,LE FWD,Ice Cap,37685,42735,2190,39875,Factory to port,False,,5TDBRKEC5RS14D313,Sansone Toyota,NJ
2024,LE FWD,Cypress,37685,41640,0,37685,At dealer,False,Available,5TDBRKEC5RS198422,Hillside Toyota,NY
2024,LE FWD,Midnight Black Metallic,37685,41705,0,37685,Port to dealer,False,DealerHold,5TDBRKEC5RS199201,New Rochelle Toyota,NY
2024,LE FWD,Cypress,37685,43490,0,37685,Factory to port,True,Available,5TDBRKEC5RS200086,Texas Toyota of Grapevine,TX
2024,LE FWD,Predawn Gray Mica,37685,41715,0,37685,Factory to port,True,,5TDBRKEC6RS12M281,San Francisco Toyota,CA
2024,LE FWD,Celestial Silver Metallic,37685,42115,0,37685,Factory to port,True,Available,5TDBRKEC6RS14C834,East Coast Toyota,NJ
2024,LE FWD,Cypress,37685,42165,0,37685,Port to dealer,False,,5TDBRKEC6RS199210,Plaza Toyota,NY
2024,LE FWD,Celestial Silver Metallic,37685,42040,0,37685,Port to dealer,False,DealerHold,5TDBRKEC6RS200078,Lia Toyota of Rockland,NY
2024,LE FWD,Predawn Gray Mica,37685,42108,0,37685,Factory to port,False,Available,5TDBRKEC6RS200257,J. Allen Toyota,MS
2024,LE FWD,Celestial Silver Metallic,37685,42304,0,37685,Factory to port,False,DealerHold,5TDBRKEC7RS14D314,West Kendall Toyota,FL
2024,LE FWD,Predawn Gray Mica,37685,41930,0,37685,Factory to port,False,DealerHold,5TDBRKEC7RS15E409,Toyota of Runnemede,NJ
2024,LE FWD,Midnight Black Metallic,37685,42115,0,37685,Factory to port,False,DealerHold,5TDBRKEC7RS16D787,Prestige Toyota of Ramsey,NJ
2024,LE FWD,Blueprint,37685,42140,0,37685,Port to dealer,False,DealerHold,5TDBRKEC7RS200736,Hoselton Toyota,NY
2024,LE FWD,Celestial Silver Metallic,37685,41705,0,37685,Factory to port,False,,5TDBRKEC8RS11O036,Hillside Toyota,NY
2024,LE FWD,Blueprint,37685,41930,0,37685,Factory to port,False,Available,5TDBRKEC8RS11O232,City Toyota,CA
2024,LE FWD,Predawn Gray Mica,37685,43379,0,37685,Factory to port,False,,5TDBRKEC8RS12M167,Dublin Toyota,CA
2024,LE FWD,Celestial Silver Metallic,37685,42235,2190,39875,Factory to port,False,,5TDBRKEC8RS12M444,Sansone Toyota,NJ
2024,LE FWD,Celestial Silver Metallic,37685,42304,0,37685,Factory to port,False,DealerHold,5TDBRKEC8RS13L600,Lugoff Toyota,SC
2024,LE FWD,Blueprint,37685,41790,0,37685,Factory to port,True,,5TDBRKEC8RS14D192,Steet Toyota,NY
2024,LE FWD,Celestial Silver Metallic,37685,41715,995,38680,Factory to port,True,DealerHold,5TDBRKEC8RS16D362,Toyota Town,CA
2024,LE FWD,Celestial Silver Metallic,37685,41855,0,37685,Port to dealer,True,DealerHold,5TDBRKEC8RS199905,Millennium Toyota,NY
2024,LE FWD,Blueprint,37685,42165,0,37685,Port to dealer,False,Available,5TDBRKEC8RS199922,Plaza Toyota,NY
2024,LE FWD,Ice Cap,37685,42160,2495,40180,Factory to port,True,DealerHold,5TDBRKEC9RS12M355,Toyota of Orange,CA
2024,LE FWD,Predawn Gray Mica,37685,41715,0,37685,Factory to port,False,DealerHold,5TDBRKEC9RS13L623,Westbury Toyota,NY
2024,LE FWD,Celestial Silver Metallic,37685,42040,0,37685,At dealer,False,DealerHold,5TDBRKEC9RS199363,Prestige Toyota of Ramsey,NJ
2024,LE FWD,Midnight Black Metallic,37685,41960,0,37685,Port to dealer,False,,5TDBRKEC9RS200740,Williams Toyota of Elmira,NY
2024,LE FWD,Ruby Flare Pearl,37685,43257,0,37685,Factory to port,False,Available,5TDBRKECXRS13M330,Toyota of Pharr,TX
2024,LE FWD,Ice Cap,37685,42680,299,37984,Factory to port,False,,5TDBRKECXRS15D268,Magnussen's Toyota of Palo Alto,CA
2024,LE FWD,Ice Cap,37685,41715,995,38680,Factory to port,False,,5TDBRKECXRS17C760,Toyota Town,CA
2024,LE FWD,Predawn Gray Mica,37685,42812,0,37685,Factory to port,False,DealerHold,5TDBRKECXRS17D634,Panama City Toyota,FL
2024,LE FWD,Predawn Gray Mica,37685,41640,0,37685,Port to dealer,True,DealerHold,5TDBRKECXRS199730,Kinderhook Toyota,NY
2024,LE FWD,Predawn Gray Mica,37685,41790,0,37685,Port to dealer,False,DealerHold,5TDBRKECXRS200245,Team Toyota of Princeton,NJ
2024,LE AWD,Celestial Silver Metallic,39685,43609,0,39685,Factory to port,False,DealerHold,5TDBSKFC0RS11O132,Savannah Toyota,GA
2024,LE AWD,Celestial Silver Metallic,39685,43855,0,39685,Port to dealer,True,DealerHold,5TDBSKFC0RS127521,Westbrook Toyota,CT
2024,LE AWD,Celestial Silver Metallic,39685,43640,0,39685,Port to dealer,False,DealerHold,5TDBSKFC0RS128202,A-1 Toyota,CT
2024,LE AWD,Midnight Black Metallic,39685,44410,0,39685,Port to dealer,False,DealerHold,5TDBSKFC0RS128376,Toyota of Morristown,NJ
2024,LE AWD,Celestial Silver Metallic,39685,43855,0,39685,Port to dealer,False,DealerHold,5TDBSKFC0RS128412,West Herr Toyota of Canandaigua,NY
2024,LE AWD,Celestial Silver Metallic,39685,43855,0,39685,Factory to port,False,DealerHold,5TDBSKFC0RS12L968,Penn Toyota,NY
2024,LE AWD,Cypress,39685,44760,0,39685,Factory to port,True,,5TDBSKFC0RS12M117,Wilson Toyota,IA
2024,LE AWD,Ice Cap,39685,43640,2190,41875,Factory to port,False,,5TDBSKFC0RS13L965,Sansone Toyota,NJ
2024,LE AWD,Predawn Gray Mica,39685,44250,0,39685,Factory to port,False,,5TDBSKFC0RS15E416,Prestige Toyota,NY
2024,LE AWD,Midnight Black Metallic,39685,43705,0,39685,Factory to port,False,DealerHold,5TDBSKFC0RS16D021,New Rochelle Toyota,NY
2024,LE AWD,Blueprint,39685,43985,0,39685,Factory to port,True,DealerHold,5TDBSKFC0RS16D813,Tom Pappas Toyota,MO
2024,LE AWD,Predawn Gray Mica,39685,44628,0,39685,Port to dealer,False,DealerHold,5TDBSKFC1RS126314,Hatch Toyota Stateline,NM
2024,LE AWD,Cypress,39685,44040,0,39685,At dealer,False,Available,5TDBSKFC1RS126426,Prestige Toyota,NY
2024,LE AWD,Celestial Silver Metallic,39685,44040,0,39685,At dealer,True,Available,5TDBSKFC1RS126569,East Coast Toyota,NJ
2024,LE AWD,Predawn Gray Mica,39685,43855,0,39685,At dealer,False,DealerHold,5TDBSKFC1RS126572,West Herr Toyota of Williamsville,NY
2024,LE AWD,Ice Cap,39685,44390,1990,41675,Factory to port,True,Available,5TDBSKFC1RS12L848,East Madison Toyota,WI
2024,LE AWD,Celestial Silver Metallic,39685,43860,0,39685,Factory to port,True,,5TDBSKFC1RS14C341,Middletown Toyota,CT
2024,LE AWD,Blueprint,39685,44737,0,39685,Factory to port,False,Available,5TDBSKFC1RS16D612,Springhill Toyota,AL
2024,LE AWD,Ruby Flare Pearl,39685,44729,0,39685,Factory to port,False,DealerHold,5TDBSKFC1RS16D867,Hoselton Toyota,NY
2024,LE AWD,Predawn Gray Mica,39685,44410,2995,42680,Port to dealer,False,DealerHold,5TDBSKFC2RS127861,Paul Miller Toyota of West Caldwell,NJ
2024,LE AWD,Predawn Gray Mica,39685,45895,0,39685,Factory to port,False,DealerHold,5TDBSKFC2RS128220,AutoNation Toyota Thornton Road,GA
2024,LE AWD,Predawn Gray Mica,39685,44085,0,39685,At dealer,False,DealerHold,5TDBSKFC3RS126590,Galaxy Toyota,NJ
2024,LE AWD,Ice Cap,39685,43885,0,39685,Port to dealer,False,DealerHold,5TDBSKFC3RS127674,Toyota of Runnemede,NJ
2024,LE AWD,Cypress,39685,43640,0,39685,Port to dealer,False,DealerHold,5TDBSKFC3RS128209,Toyota of Hackensack,NJ
2024,LE AWD,Celestial Silver Metallic,39685,43790,0,39685,Factory to port,False,,5TDBSKFC3RS13M026,Lynch Toyota,CT
2024,LE AWD,Ice Cap,39685,43640,1990,41675,Factory to port,True,,5TDBSKFC3RS13M155,East Madison Toyota,WI
2024,LE AWD,Ice Cap,39685,44250,1995,41680,Factory to port,False,,5TDBSKFC3RS14D152,Mechanicsville Toyota,VA
2024,LE AWD,Celestial Silver Metallic,39685,43790,0,39685,Factory to port,False,,5TDBSKFC3RS14D247,Team Toyota of Princeton,NJ
2024,LE AWD,Celestial Silver Metallic,39685,43855,1397,41082,Factory to port,False,DealerHold,5TDBSKFC3RS15E068,DCH Wappingers Falls Toyota,NY
2024,LE AWD,Sunset Bronze Mica,39685,44834,0,39685,Factory to port,True,,5TDBSKFC3RS16D742,Wilson Toyota,IA
2024,LE AWD,Sunset Bronze Mica,39685,44289,0,39685,Factory to port,False,DealerHold,5TDBSKFC4RS126274,"Molle Toyota, Inc.",MO
2024,LE AWD,Predawn Gray Mica,39685,43950,0,39685,Port to dealer,False,DealerHold,5TDBSKFC4RS127019,Northtown Toyota,NY
2024,LE AWD,Midnight Black Metallic,39685,43640,0,39685,Port to dealer,True,,5TDBSKFC4RS127182,Faulkner Toyota,PA
2024,LE AWD,Predawn Gray Mica,39685,43640,599,40284,Factory to port,False,DealerHold,5TDBSKFC4RS13L497,Hudson Toyota,NJ
2024,LE AWD,Predawn Gray Mica,39685,43790,0,39685,Factory to port,False,,5TDBSKFC4RS15D009,Team Toyota of Princeton,NJ
2024,LE AWD,Celestial Silver Metallic,39685,43790,0,39685,Factory to port,True,DealerHold,5TDBSKFC4RS16C986,Romano Toyota,NY
2024,LE AWD,Sunset Bronze Mica,39685,44557,0,39685,Factory to port,False,Available,5TDBSKFC4RS16D104,Toyota of Melbourne,FL
2024,LE AWD,Celestial Silver Metallic,39685,44155,0,39685,Factory to port,False,,5TDBSKFC4RS16D314,Baxter Toyota of Lincoln,NE
2024,LE AWD,Predawn Gray Mica,39685,43855,0,39685,Factory to port,True,Available,5TDBSKFC4RS16D832,Lia Toyota,MA
2024,LE AWD,Midnight Black Metallic,39685,44185,0,39685,At dealer,False,DealerHold,5TDBSKFC5RS126087,Burnsville Toyota,MN
2024,LE AWD,Predawn Gray Mica,39685,43855,0,39685,Port to dealer,False,DealerHold,5TDBSKFC5RS126722,Penn Toyota,NY
2024,LE AWD,Predawn Gray Mica,39685,43640,0,39685,Port to dealer,False,DealerHold,5TDBSKFC5RS127367,Basil Toyota,NY
2024,LE AWD,Sunset Bronze Mica,39685,43640,0,39685,Port to dealer,True,DealerHold,5TDBSKFC5RS128406,Faulkner Toyota,PA
2024,LE AWD,Predawn Gray Mica,39685,43640,0,39685,Factory to port,True,DealerHold,5TDBSKFC5RS13M061,Route 22 Toyota,NJ
2024,LE AWD,Ice Cap,39685,45485,0,39685,Factory to port,False,Available,5TDBSKFC5RS13M772,Savannah Toyota,GA
2024,LE AWD,Celestial Silver Metallic,39685,43860,0,39685,Factory to port,False,DealerHold,5TDBSKFC5RS15D312,Middletown Toyota,CT
2024,LE AWD,Predawn Gray Mica,39685,44040,0,39685,Factory to port,True,,5TDBSKFC6RS11P236,Towne Toyota,NJ
2024,LE AWD,Ice Cap,39685,43790,0,39685,At dealer,False,DealerHold,5TDBSKFC6RS126101,Price Toyota,DE
2024,LE AWD,Predawn Gray Mica,39685,43885,0,39685,Port to dealer,False,Available,5TDBSKFC6RS127331,Toyota City,NY
2024,LE AWD,Predawn Gray Mica,39685,44000,0,39685,At dealer,False,DealerHold,5TDBSKFC6RS127877,"Cedar Rapids Toyota, Inc.",IA
2024,LE AWD,Ice Cap,39685,43855,0,39685,Port to dealer,True,Available,5TDBSKFC6RS128379,Lia Toyota,MA
2024,LE AWD,Blueprint,39685,43855,0,39685,Factory to port,False,DealerHold,5TDBSKFC6RS16D296,Toyota of Runnemede,NJ
2024,LE AWD,Predawn Gray Mica,39685,43855,0,39685,Factory to port,False,DealerHold,5TDBSKFC6RS16D363,West Herr Toyota of Williamsville,NY
2024,LE AWD,Cypress,39685,44040,0,39685,Factory to port,True,DealerHold,5TDBSKFC7RS11P133,East Coast Toyota,NJ
2024,LE AWD,Midnight Black Metallic,39685,43990,0,39685,At dealer,False,DealerHold,5TDBSKFC7RS125264,Koch 33 Toyota,PA
2024,LE AWD,Predawn Gray Mica,39685,43950,0,39685,Port to dealer,False,DealerHold,5TDBSKFC7RS126866,West Herr Toyota of Canandaigua,NY
2024,LE AWD,Ruby Flare Pearl,39685,45481,0,39685,Factory to port,False,Available,5TDBSKFC7RS16D369,Scott Clark Toyota,NC
2024,LE AWD,Midnight Black Metallic,39685,44410,2190,41875,Factory to port,False,,5TDBSKFC7RS16D713,Sansone Toyota,NJ
2024,LE AWD,Predawn Gray Mica,39685,44040,0,39685,Factory to port,False,DealerHold,5TDBSKFC7RS16D744,Prestige Toyota of Ramsey,NJ
2024,LE AWD,Celestial Silver Metallic,39685,44480,0,39685,Port to dealer,True,DealerHold,5TDBSKFC8RS127010,Inver Grove Toyota,MN
2024,LE AWD,Predawn Gray Mica,39685,44289,0,39685,Port to dealer,False,DealerHold,5TDBSKFC8RS127508,"Molle Toyota, Inc.",MO
2024,LE AWD,Midnight Black Metallic,39685,43885,0,39685,Port to dealer,False,DealerHold,5TDBSKFC8RS127525,Toyota City,NY
2024,LE AWD,Ice Cap,39685,44040,1790,41475,Factory to port,False,,5TDBSKFC8RS12L958,Liberty Toyota,NJ
2024,LE AWD,Ice Cap,39685,45274,0,39685,Factory to port,False,,5TDBSKFC8RS13L499,Westbury Toyota,NY
2024,LE AWD,Celestial Silver Metallic,39685,44040,0,39685,Factory to port,False,,5TDBSKFC8RS14C952,Prestige Toyota,NY
2024,LE AWD,Celestial Silver Metallic,39685,43885,0,39685,Port to dealer,True,DealerHold,5TDBSKFC9RS127159,Team Toyota of Princeton,NJ
2024,LE AWD,Celestial Silver Metallic,39685,44105,0,39685,Port to dealer,False,DealerHold,5TDBSKFC9RS127324,Advantage Toyota,NY
2024,LE AWD,Midnight Black Metallic,39685,43855,0,39685,Port to dealer,False,DealerHold,5TDBSKFC9RS127856,Atlantic Toyota,NY
2024,LE AWD,Predawn Gray Mica,39685,43885,1790,41475,Port to dealer,False,,5TDBSKFC9RS128229,Liberty Toyota,NJ
2024,LE AWD,Predawn Gray Mica,39685,43855,0,39685,Factory to port,False,DealerHold,5TDBSKFC9RS12M486,West Herr Toyota of Williamsville,NY
2024,LE AWD,Blueprint,39685,43790,0,39685,Factory to port,True,DealerHold,5TDBSKFC9RS15D524,Romano Toyota,NY
2024,LE AWD,Midnight Black Metallic,39685,43915,0,39685,Factory to port,False,DealerHold,5TDBSKFC9RS15E088,Torrington Toyota,CT
2024,LE AWD,Celestial Silver Metallic,39685,43855,0,39685,Factory to port,False,DealerHold,5TDBSKFC9RS15E320,Lia Toyota of Colonie,NY
2024,LE AWD,Predawn Gray Mica,39685,43790,1790,41475,Factory to port,False,,5TDBSKFC9RS16D020,Shore Toyota,NJ
2024,LE AWD,Midnight Black Metallic,39685,44040,0,39685,Factory to port,False,DealerHold,5TDBSKFC9RS16D261,East Coast Toyota,NJ
2024,LE AWD,Celestial Silver Metallic,39685,43380,2235,41920,Port to dealer,True,Available,5TDBSKFCXRS126716,Kolar Toyota,MN
2024,LE AWD,Cypress,39685,44135,0,39685,Port to dealer,True,DealerHold,5TDBSKFCXRS126893,Empire Toyota,NY
2024,LE AWD,Midnight Black Metallic,39685,43705,0,39685,Port to dealer,False,DealerHold,5TDBSKFCXRS127039,Hoselton Toyota,NY
2024,LE AWD,Cypress,39685,43790,0,39685,Port to dealer,True,DealerHold,5TDBSKFCXRS127042,Palmiero Toyota,PA
2024,LE AWD,Predawn Gray Mica,39685,44410,0,39685,Port to dealer,True,DealerHold,5TDBSKFCXRS127705,Toyota World of Clinton,NJ
2024,LE AWD,Celestial Silver Metallic,39685,44345,0,39685,Port to dealer,True,DealerHold,5TDBSKFCXRS128207,Sheehy Toyota of Stafford,VA
2024,LE AWD,Predawn Gray Mica,39685,43955,0,39685,Factory to port,False,,5TDBSKFCXRS12M058,Hillside Toyota,NY
2024,LE AWD,Blueprint,39685,43955,0,39685,Factory to port,True,DealerHold,5TDBSKFCXRS12N033,Waite Toyota,NY
2024,LE AWD,Blueprint,39685,44564,1495,41180,Factory to port,False,DealerHold,5TDBSKFCXRS13M122,Kokomo Toyota,IN
2024,LE AWD,Celestial Silver Metallic,39685,43790,0,39685,Factory to port,True,,5TDBSKFCXRS14D410,Steet Toyota,NY
2024,LE AWD,Predawn Gray Mica,39685,44304,0,39685,Factory to port,False,DealerHold,5TDBSKFCXRS15D466,West Herr Toyota of Canandaigua,NY
2024,XSE FWD,Midnight Black Metallic,45245,53315,0,45245,At dealer,True,Available,5TDCRKEC0RS198722,Pat Lobb Toyota of McKinney,TX
2024,XSE FWD,Celestial Silver Metallic,45245,52293,0,45245,Factory to port,False,Available,5TDCRKEC1RS13M804,Flow Toyota of Statesville,NC
2024,XSE FWD,Celestial Silver Metallic,45245,52488,0,45245,Port to dealer,False,DealerHold,5TDCRKEC1RS199295,Temecula Valley Toyota,CA
2024,XSE FWD,Midnight Black Metallic,45245,52143,0,45245,Port to dealer,True,,5TDCRKEC1RS200302,South Bay Toyota,CA
2024,XSE FWD,Ice Cap,45245,53470,1595,46840,Factory to port,True,,5TDCRKEC3RS12M050,Findlay Toyota,NV
2024,XSE FWD,Cement,45245,52294,1690,46935,Factory to port,False,,5TDCRKEC3RS14D315,Green's Toyota of Lexington,KY
2024,XSE FWD,Ice Cap,45245,51485,0,45245,Factory to port,True,DealerHold,5TDCRKEC3RS15D925,Toyota of Bowling Green,KY
2024,XSE FWD,Cement,45245,51774,1978,47223,Factory to port,False,,5TDCRKEC3RS16D662,Chuck Hutton Toyota,TN
2024,XSE FWD,Midnight Black Metallic,45245,51649,0,45245,Port to dealer,False,Available,5TDCRKEC3RS199931,Santa Margarita Toyota,CA
2024,XSE FWD,Blueprint,45245,52353,3990,49235,Port to dealer,True,DealerHold,5TDCRKEC3RS199962,Toyota Carlsbad,CA
2024,XSE FWD,Cement,45245,51649,0,45245,Port to dealer,False,,5TDCRKEC3RS200236,Santa Margarita Toyota,CA
2024,XSE FWD,Celestial Silver Metallic,45245,51330,0,45245,Factory to port,False,,5TDCRKEC4RS12M395,Joseph Toyota of Cincinnati,OH
2024,XSE FWD,Blueprint,45245,51880,0,45245,Factory to port,False,,5TDCRKEC4RS18D158,Byers Toyota,OH
2024,XSE FWD,Ice Cap,45245,52049,0,45245,Port to dealer,False,DealerHold,5TDCRKEC4RS198271,Temecula Valley Toyota,CA
2024,XSE FWD,Midnight Black Metallic,45245,53315,1794,47039,Factory to port,False,Available,5TDCRKEC4RS200617,Toyota of Irving,TX
2024,XSE FWD,Celestial Silver Metallic,45245,53709,1690,46935,Factory to port,True,DealerHold,5TDCRKEC5RS12M034,Green's Toyota of Lexington,KY
2024,XSE FWD,Celestial Silver Metallic,45245,51619,1978,47223,Factory to port,False,,5TDCRKEC5RS12M549,Chuck Hutton Toyota,TN
2024,XSE FWD,Midnight Black Metallic,45245,52424,0,45245,Factory to port,True,,5TDCRKEC5RS16D727,Toyota South,KY
2024,XSE FWD,Cement,45245,51635,1995,47240,Port to dealer,False,DealerHold,5TDCRKEC6RS199339,Cabe Toyota Long Beach,CA
2024,XSE FWD,Ice Cap,45245,51344,0,45245,Port to dealer,False,,5TDCRKEC6RS200649,Santa Margarita Toyota,CA
2024,XSE FWD,Cement,45245,52074,0,45245,Factory to port,True,,5TDCRKEC7RS14D222,Watermark Toyota,KY
2024,XSE FWD,Blueprint,45245,53325,3495,48740,At dealer,False,Available,5TDCRKEC7RS197647,Tejas Toyota,TX
2024,XSE FWD,Ice Cap,45245,51275,2290,47535,Port to dealer,False,DealerHold,5TDCRKEC7RS199169,Toyota of El Cajon,CA
2024,XSE FWD,Celestial Silver Metallic,45245,51474,0,45245,Factory to port,True,Available,5TDCRKEC7RS200577,J. Allen Toyota,MS
2024,XSE FWD,Cement,45245,52005,0,45245,Factory to port,True,,5TDCRKEC9RS13L528,Watermark Toyota,KY
2024,XSE FWD,Ruby Flare Pearl,45245,53509,0,45245,Factory to port,False,,5TDCRKEC9RS16D911,Tansky Sawmill Toyota,OH
2024,XSE FWD,Ice Cap,45245,51439,0,45245,At dealer,False,Available,5TDCRKEC9RS195415,Four Stars Toyota,OK
2024,XSE FWD,Cement,45245,52353,2290,47535,Port to dealer,True,Available,5TDCRKEC9RS200497,Toyota of El Cajon,CA
2024,XSE FWD,Ice Cap,45245,51015,0,45245,Port to dealer,False,Available,5TDCRKEC9RS200550,Gosch Toyota,CA
2024,XSE FWD,Midnight Black Metallic,45245,53474,5988,51233,Factory to port,False,Available,5TDCRKECXRS12L686,San Marcos Toyota,TX
2024,XSE FWD,Ice Cap,45245,51829,0,45245,Factory to port,True,,5TDCRKECXRS18D911,Beechmont Toyota,OH
2024,XSE FWD,Blueprint,45245,51870,1978,47223,At dealer,False,,5TDCRKECXRS200489,Chuck Hutton Toyota,TN
2024,Woodland Edition AWD,Cement,48625,50365,995,49620,Factory to port,False,,5TDCSKFC0RS11O989,Hanlees Fairfield Toyota,CA
2024,XSE AWD,Ruby Flare Pearl,46135,52330,0,46135,Port to dealer,True,DealerHold,5TDCSKFC0RS126213,Toyota of Vallejo,CA
2024,Woodland Edition AWD,Midnight Black Metallic,48625,50235,0,48625,At dealer,False,DealerHold,5TDCSKFC0RS126602,Westbury Toyota,NY
2024,Woodland Edition AWD,Cement,48625,50020,0,48625,Port to dealer,False,DealerHold,5TDCSKFC0RS126812,Stevens Creek Toyota,CA
2024,Woodland Edition AWD,Cement,48625,50085,0,48625,Port to dealer,False,DealerHold,5TDCSKFC0RS126874,Queensboro Toyota,NY
2024,Woodland Edition AWD,Cement,48625,50170,0,48625,Port to dealer,True,DealerHold,5TDCSKFC0RS126955,Folsom Lake Toyota,CA
2024,Woodland Edition AWD,Cement,48625,53466,0,48625,Factory to port,False,DealerHold,5TDCSKFC0RS127068,Gene Messer Toyota,TX
2024,Woodland Edition AWD,Cement,48625,50085,0,48625,Port to dealer,True,DealerHold,5TDCSKFC0RS127667,Middletown Toyota,CT
2024,Woodland Edition AWD,Cement,48625,50265,0,48625,Port to dealer,True,DealerHold,5TDCSKFC0RS127734,Coggins Toyota of Bennington,VT
2024,Woodland Edition AWD,Cement,48625,50975,0,48625,Port to dealer,False,Available,5TDCSKFC0RS127748,Chuck Patterson Toyota Dodge,CA
2024,Woodland Edition AWD,Cement,48625,50095,0,48625,Port to dealer,True,DealerHold,5TDCSKFC0RS127944,Stevens Creek Toyota,CA
