ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-14,2024,Nightshade AWD,Celestite/Jet Black Roof,30465,34583,0,30465,Port to dealer,False,Available,7MUFBABG0RV035240,Camelback Toyota,AZ
2024-05-17,2024,Nightshade AWD,Celestite/Jet Black Roof,30465,34274,0,30465,Port to dealer,False,,7MUFBABG0RV035271,Teton Toyota,ID
2024-04-29T00:00:00.000Z,2024,XSE AWD,Sonic Silver,31405,36025,0,31405,At dealer,False,Available,7MUFBABG0RV035321,Lakeside Toyota,LA
2024-05-08,2024,XSE AWD,Sonic Silver/Jet Black roof,31405,35872,1295,32700,At dealer,False,DealerHold,7MUFBABG0RV035366,Toyota of El Cajon,CA
2024-05-09,2024,XSE AWD,Celestite,31405,34874,0,31405,At dealer,True,,7MUFBABG0RV035397,Malloy Toyota,VA
2024-05-09,2024,SE AWD,Jet Black,29540,33304,0,29540,At dealer,False,DealerHold,7MUFBABG0RV035402,Empire Toyota of Huntington,NY
2024-05-24,2024,XSE AWD,Sonic Silver/Jet Black roof,31405,36271,1295,32700,Port to dealer,False,,7MUFBABG0RV035447,Toyota of El Cajon,CA
2024-05-07T00:00:00.000Z,2024,Nightshade AWD,Jet Black,30465,35680,0,30465,At dealer,False,Available,7MUFBABG0RV035450,AutoNation Toyota Mall of Georgia,GA
2024-05-08T00:00:00.000Z,2024,SE AWD,Sonic Silver/Jet Black roof,29540,33876,0,29540,At dealer,False,,7MUFBABG0RV035464,Atlanta Toyota,GA
2024-05-03T00:00:00.000Z,2024,XSE AWD,Celestite,31405,36025,0,31405,At dealer,False,Available,7MUFBABG0RV035481,Joe Myers Toyota,TX
2024-05-17,2024,XSE AWD,Celestite,31405,34737,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV035495,Seeger Toyota,MO
2024-05-06,2024,Nightshade AWD,Celestite/Jet Black Roof,30465,33088,0,30465,At dealer,False,Available,7MUFBABG0RV035500,Holman Toyota,NJ
2024-05-13T00:00:00.000Z,2024,SE AWD,Barcelona Red Metallic,29540,33268,1895,31435,Port to dealer,False,Available,7MUFBABG0RV035531,Don McGill Toyota,TX
2024-05-14,2024,XSE AWD,Sonic Silver/Jet Black roof,31405,36209,0,31405,Port to dealer,False,,7MUFBABG0RV035559,"Pedersen Toyota, Ltd.",CO
2024-05-06,2024,SE AWD,Wind Chill Pearl,29540,33187,895,30435,At dealer,True,Available,7MUFBABG0RV035593,Bennett Toyota,PA
2024-05-10T00:00:00.000Z,2024,Nightshade AWD,Jet Black,30465,34811,0,30465,At dealer,False,,7MUFBABG0RV035710,Hendrick Toyota Apex,NC
2024-05-23,2024,S AWD,Sonic Silver,28220,30014,0,28220,Port to dealer,False,DealerHold,7MUFBABG0RV035738,Sullivan Brothers Toyota,MA
2024-05-03T00:00:00.000Z,2024,SE AWD,Sonic Silver,29540,32476,1695,31235,At dealer,False,Available,7MUFBABG0RV035769,All Star Toyota of Baton Rouge,LA
2024-05-07,2024,XSE AWD,Barcelona Red Metallic,31405,34867,0,31405,At dealer,True,Available,7MUFBABG0RV035819,Firelands Toyota,OH
