ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
Unknown,2024,Capstone 4x4,Midnight Black Metallic,81265,84102,0,81265,Factory to port,False,,7SVAAABA5RX16G865,Steet Toyota,NY
Unknown,2024,SR5 4x4,Midnight Black Metallic,64275,70498,0,64275,Factory to port,False,,7SVAAABA5RX16G879,Byers Toyota,OH
2024-05-09,2024,Capstone 4x4,Wind Chill Pearl,81265,83898,0,81265,Factory to port,False,,7SVAAABA5RX16G882,Hansel Toyota,CA
2024-05-20,2024,TRD Pro 4x4,Terra,79110,82259,0,79110,Factory to port,True,DealerHold,7SVAAABA5RX16H014,Coughlin Toyota,OH
2024-05-26T00:00:00.000Z,2024,SR5 4x4,Magnetic Gray Metallic,64275,77398,0,64275,Factory to port,False,Available,7SVAAABA5RX16H224,Wesley Chapel Toyota,FL
Unknown,2024,Limited 4x4,Lunar Rock,70675,75443,0,70675,Factory to port,False,DealerHold,7SVAAABA5RX16H269,AutoNation Toyota Tempe,AZ
2024-05-21T00:00:00.000Z,2024,TRD Pro 4x4,Midnight Black Metallic,79110,83843,0,79110,Factory to port,False,DealerHold,7SVAAABA5RX16H420,Hall Toyota Elizabeth City,NC
2024-05-25T00:00:00.000Z,2024,TRD Pro 4x4,Terra,79110,81738,0,79110,Factory to port,False,DealerHold,7SVAAABA5RX16I647,Savannah Toyota,GA
Unknown,2024,Limited 4x4,Wind Chill Pearl,70675,75623,0,70675,Factory to port,False,,7SVAAABA5RX16I678,Dayton Toyota,NJ
Unknown,2024,SR5 4x4,Celestial Silver Metallic,64275,72918,0,64275,Factory to port,False,,7SVAAABA5RX16I731,Chicago Northside Toyota,IL
2024-05-14,2024,Capstone 4x4,Wind Chill Pearl,81265,84687,0,81265,Factory to port,False,,7SVAAABA5RX16I809,Bennett Toyota of Lebanon,PA
2024-05-23,2024,Limited 4x4,Celestial Silver Metallic,70675,74833,0,70675,Factory to port,False,,7SVAAABA5RX17E822,Basil Toyota,NY
2024-05-21,2024,Platinum 4x4,Supersonic Red,76865,81410,895,77760,Factory to port,False,Available,7SVAAABA5RX17F209,Bennett Toyota,PA
2024-05-21,2024,Limited 4x4,Celestial Silver Metallic,70675,78987,1978,72653,Factory to port,False,,7SVAAABA5RX17F503,Chuck Hutton Toyota,TN
2024-05-17,2024,Platinum 4x4,Magnetic Gray Metallic,76865,82662,1793,78658,Factory to port,False,,7SVAAABA5RX17G490,DCH Toyota of Oxnard,CA
2024-05-24,2024,Capstone 4x4,Wind Chill Pearl,81265,84048,495,81760,Factory to port,False,,7SVAAABA5RX17H008,Waldorf Toyota,MD
2024-05-24,2024,TRD Pro 4x4,Ice Cap,79110,83801,0,79110,Factory to port,False,DealerHold,7SVAAABA5RX17H042,Hoselton Toyota,NY
2024-05-24,2024,TRD Pro 4x4,Magnetic Gray Metallic,79110,83069,0,79110,Factory to port,False,,7SVAAABA5RX17H073,Toyota of Boardman,OH
2024-05-30,2024,Platinum 4x4,Midnight Black Metallic,76865,80678,0,76865,Factory to port,False,,7SVAAABA5RX17H171,LeadCar Toyota La Crosse,WI
