ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-06-26T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26956,0,23860,Factory to port,False,Available,7MUAAAAG0RV23C153,Treasure Coast Toyota of Stuart,FL
2024-06-26T00:00:00.000Z,2024,L FWD,Jet Black,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG0RV23C170,Headquarter Toyota,FL
2024-07-08,2024,L FWD,Sonic Silver,23860,25874,0,23860,Factory to port,True,,7MUAAAAG0RV24A270,Krause Toyota,PA
2024-07-05,2024,L FWD,Celestite,23860,25853,4280,28140,Factory to port,False,,7MUAAAAG0RV24A334,Toyota of San Bernardino,CA
2024-07-03T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26753,0,23860,Factory to port,False,Available,7MUAAAAG0RV24A575,Central Florida Toyota,FL
2024-07-03T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG0RV24B273,Kendall Toyota,FL
2024-07-03T00:00:00.000Z,2024,L FWD,Jet Black,23860,25629,0,23860,Factory to port,False,Available,7MUAAAAG0RV24B287,Toyota of Orlando,FL
2024-07-06T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26705,0,23860,Factory to port,False,Available,7MUAAAAG0RV24B340,Cobb County Toyota,GA
2024-07-22,2024,L FWD,Wind Chill Pearl,23860,26259,395,24255,Factory to port,False,,7MUAAAAG0RV25A944,Toyota 101,CA
2024-07-25,2024,L FWD,Celestite,23860,26013,0,23860,Factory to port,False,,7MUAAAAG0RV25A961,Hometown Toyota,OR
2024-07-10T00:00:00.000Z,2024,L FWD,Celestite,23860,26785,0,23860,Factory to port,False,Available,7MUAAAAG0RV25B236,Nalley Toyota Stonecrest,GA
2024-07-10T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25629,0,23860,Factory to port,False,Available,7MUAAAAG0RV25B267,Earl Stewart Toyota of North Palm Beach,FL
2024-07-10T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26832,0,23860,Factory to port,False,Available,7MUAAAAG0RV25B639,Sunny King Toyota,AL
2024-07-10T00:00:00.000Z,2024,L FWD,Celestite,23860,26986,0,23860,Factory to port,False,Available,7MUAAAAG0RV25B947,Coggin Toyota at the Avenues,FL
2024-07-16T00:00:00.000Z,2024,L FWD,Jet Black,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG0RV26A440,Keith Pierson Toyota,FL
2024-07-27,2024,L FWD,Wind Chill Pearl,23860,26714,0,23860,Factory to port,False,,7MUAAAAG0RV26A583,AutoNation Toyota Hayward,CA
2024-07-17T00:00:00.000Z,2024,L FWD,Celestite,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG0RV26B300,Toyota of North Miami,FL
2024-07-17T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26906,0,23860,Factory to port,False,Available,7MUAAAAG0RV26B328,Southern 441 Toyota,FL
