ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
Unknown,2024,XLE FWD,Heavy Metal,43070,45579,0,43070,At dealer,False,,JTMAAAAA1RA043123,Toyota of Morristown,NJ
2024-09-03T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,46373,1695,44765,At dealer,False,Available,JTMAAAAA1RA043154,Keating Toyota,TX
2024-09-10,2024,Limited FWD,Black,47180,50014,0,47180,At dealer,False,,JTMAAAAA1RA043543,Robinson Toyota,TN
2024-09-16,2024,XLE FWD,Wind Chill Pearl,43070,45854,449,43519,Port to dealer,False,,JTMAAAAA1RA043557,Coad Toyota Paducah,KY
2024-09-18,2024,XLE FWD,Wind Chill Pearl,43070,45289,0,43070,Port to dealer,False,,JTMAAAAA1RA043560,Interstate Toyota,NY
2024-10-05T04:00:00.000Z,2024,Limited FWD,Wind Chill Pearl,47180,49528,0,47180,Factory to port,False,Available,JTMAAAAA1RA043588,Doral Toyota,FL
2024-09-09,2024,XLE FWD,Elemental Silver Metallic,43070,47019,0,43070,At dealer,False,DealerHold,JTMAAAAA1RA043669,Toyota Carlsbad,CA
2024-08-29,2024,XLE FWD,Wind Chill Pearl,43070,45854,2447,45517,At dealer,False,Available,JTMAAAAA1RA043770,Valley Hi Toyota,CA
2024-09-12T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,47353,0,43070,At dealer,False,Available,JTMAAAAA1RA043896,Fred Haas Toyota Country,TX
2024-09-17T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,46954,2997,46067,Port to dealer,False,Available,JTMAAAAA1RA044031,San Marcos Toyota,TX
Unknown,2024,XLE FWD,Wind Chill Pearl,43070,46504,0,43070,At dealer,False,,JTMAAAAA1RA044045,Toyota of Escondido,CA
2024-10-02,2024,Limited FWD,Heavy Metal with Black roof,47180,51499,0,47180,Port to dealer,False,,JTMAAAAA1RA044174,Toyota of Hopkinsville,KY
