ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-07-30T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47388,0,45140,Factory to port,False,Available,JTNABAAE0RA014384,Mike Calvert Toyota,TX
2024-09-04,2024,Circuit Edition AWD,Blue Flame,45140,46703,0,45140,Port to dealer,False,,JTNABAAE0RA014417,Clint Bowyer Toyota,KS
2024-08-27,2024,Premium AWD,Ice Cap,40320,42242,0,40320,Factory to port,False,DealerHold,JTNABAAE0RA014434,"Stapp Interstate Toyota, Inc.",CO
2024-08-09,2024,Core AWD,Ice Cap,36500,39726,0,36500,Factory to port,False,,JTNABAAE0RA014482,Toyota Chula Vista,CA
Unknown,2024,Core AWD,Black,36500,39555,0,36500,Factory to port,False,,JTNABAAE0RA014515,Westchester Toyota,NY
2024-08-28,2024,Circuit Edition AWD,Blue Flame,45140,47403,888,46028,Factory to port,False,,JTNABAAE0RA014532,Romeoville Toyota,IL
Unknown,2024,Premium AWD,Ice Cap,40320,42193,0,40320,Port to dealer,True,DealerHold,JTNABAAE0RA014546,Toyota of Puyallup,WA
Unknown,2024,Premium AWD,Ice Cap,40320,42355,0,40320,Factory to port,False,,JTNABAAE0RA014563,Moss Bros. Toyota,CA
Unknown,2024,Core AWD,Ice Cap,36500,39274,0,36500,Factory to port,False,,JTNABAAE0RA014613,Modesto Toyota,CA
2024-08-16T00:00:00.000Z,2024,Premium AWD,Supersonic Red,40320,42993,4795,45115,Factory to port,True,Available,JTNABAAE0RA014627,Universal Toyota,TX
Unknown,2024,Premium AWD,Heavy Metal,40320,42129,0,40320,Factory to port,False,DealerHold,JTNABAAE0RA014658,Toyota of Nashua,NH
2024-08-16T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47588,1495,46635,Factory to port,False,Available,JTNABAAE0RA014675,Sterling McCall Toyota,TX
2024-08-24,2024,Circuit Edition AWD,Ice Cap,45140,46524,0,45140,Factory to port,False,DealerHold,JTNABAAE0RA014692,Peterson Toyota,ID
2024-08-24,2024,Premium AWD,Black,40320,42739,0,40320,Factory to port,False,DealerHold,JTNABAAE0RA014739,Ron Tonkin Toyota,OR
2024-08-31,2024,Premium AWD,Ice Cap,40320,42669,0,40320,Factory to port,False,,JTNABAAE0RA014742,Toyota of Riverside,CA
2024-08-26,2024,Premium AWD,Ice Cap,40320,42018,4119,44439,Factory to port,False,,JTNABAAE0RA014756,Claremont Toyota,CA
Unknown,2024,Circuit Edition AWD,Blue Flame,45140,47539,0,45140,Factory to port,False,DealerHold,JTNABAAE0RA014790,East Coast Toyota,NJ
2024-09-02T00:00:00.000Z,2024,Premium AWD,Heavy Metal,40320,43193,0,40320,Factory to port,False,Available,JTNABAAE1R129DU76,Toyota of Cedar Park,TX
2024-02-11T00:00:00.000Z,2024,Premium AWD,Black,39920,42132,0,39920,At dealer,False,Available,JTNABAAE1RA009601,South Dade Toyota,FL
2024-03-09T00:00:00.000Z,2024,Premium AWD,Supersonic Red,40320,43193,0,40320,At dealer,False,Available,JTNABAAE1RA011302,Toyota of Richardson,TX
2024-06-03,2024,Core AWD,Black,36500,39363,0,36500,At dealer,False,Available,JTNABAAE1RA011848,Hansel Toyota,CA
2024-04-22T00:00:00.000Z,2024,Premium AWD,Heavy Metal,40320,43193,0,40320,At dealer,False,Available,JTNABAAE1RA012367,Bubba Oustalet Toyota,LA
2024-06-27,2024,Circuit Edition AWD,Ice Cap,45140,47320,0,45140,At dealer,False,,JTNABAAE1RA012398,Toyota of Morristown,NJ
2024-06-20,2024,Circuit Edition AWD,Ice Cap,45140,47502,0,45140,At dealer,False,Available,JTNABAAE1RA012594,Motor Inn Toyota of Carroll,IA
2024-04-26T00:00:00.000Z,2024,Premium AWD,Black,40320,42568,0,40320,At dealer,False,Available,JTNABAAE1RA012661,Toyota of Cedar Park,TX
2024-05-04T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47588,0,45140,At dealer,False,Available,JTNABAAE1RA012711,Toyota of Wichita Falls,TX
2024-05-10,2024,Premium AWD,Supersonic Red,40320,42425,0,40320,At dealer,False,Available,JTNABAAE1RA012742,Sloane Toyota of Philadelphia,PA
2024-06-07,2024,Premium AWD,Ice Cap,40320,42086,2295,42615,At dealer,False,,JTNABAAE1RA012790,Desert Toyota of Tucson,AZ
2024-05-10T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47588,2379,47519,At dealer,True,DealerHold,JTNABAAE1RA012997,Gullo Toyota of Conroe,TX
2024-05-17,2024,Premium AWD,Supersonic Red,40320,42129,3525,43845,At dealer,False,Available,JTNABAAE1RA013048,Toyota of Turnersville,NJ
2024-07-04,2024,Circuit Edition AWD,Ice Cap,45140,46619,0,45140,At dealer,False,,JTNABAAE1RA013258,Nelson Toyota,VA
2024-05-18T00:00:00.000Z,2024,Premium AWD,Black,40320,42768,0,40320,At dealer,False,Available,JTNABAAE1RA013311,Principle Toyota of Hernando,MS
2024-05-31T00:00:00.000Z,2024,Core AWD,Ice Cap,36500,39928,1894,38394,At dealer,False,Available,JTNABAAE1RA013373,Team Toyota,LA
2024-06-06,2024,Premium AWD,Supersonic Red,40320,42607,2495,42815,At dealer,False,Available,JTNABAAE1RA013454,Toyota of Smithfield,RI
2024-06-04,2024,Premium AWD,Ice Cap,40320,42541,0,40320,At dealer,False,Available,JTNABAAE1RA013468,Carver Toyota of Columbus,IN
2024-05-25T00:00:00.000Z,2024,Premium AWD,Heavy Metal,40320,43193,0,40320,At dealer,True,Available,JTNABAAE1RA013504,Toyota of Dallas,TX
2024-05-25,2024,Premium AWD,Supersonic Red,40320,42178,999,41319,At dealer,False,,JTNABAAE1RA013518,Earnhardt Toyota,AZ
2024-07-12,2024,Core AWD,Ice Cap,36500,40199,3117,39617,At dealer,False,,JTNABAAE1RA013552,Norm Reeves Toyota San Diego,CA
2024-07-17,2024,Premium AWD,Ice Cap,40320,42056,1495,41815,At dealer,False,,JTNABAAE1RA013647,Simi Valley Toyota,CA
2024-07-14,2024,Premium AWD,Supersonic Red,40320,42620,0,40320,At dealer,False,DealerHold,JTNABAAE1RA013650,Andrew Toyota,WI
2024-05-31,2024,Premium AWD,Ice Cap,40320,41415,0,40320,At dealer,False,DealerHold,JTNABAAE1RA013664,Langway Toyota of Newport,RI
2024-06-21,2024,Premium AWD,Heavy Metal,40320,42973,0,40320,At dealer,False,Available,JTNABAAE1RA013714,DARCARS Toyota of Frederick,MD
2024-06-13,2024,Premium AWD,Supersonic Red,40320,42129,0,40320,At dealer,False,,JTNABAAE1RA013728,Miller Toyota,VA
2024-06-21,2024,Premium AWD,Ice Cap,40320,42056,2385,42705,At dealer,False,,JTNABAAE1RA013793,Thousand Oaks Toyota,CA
2024-06-26,2024,Circuit Edition AWD,Blue Flame,45140,46694,0,45140,At dealer,False,,JTNABAAE1RA013843,Cornhusker Toyota,NE
2024-07-06,2024,Circuit Edition AWD,Ice Cap,45140,47228,0,45140,At dealer,False,,JTNABAAE1RA013888,Nucar Toyota of Norwood,MA
2024-06-30T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47588,0,45140,At dealer,False,Available,JTNABAAE1RA013941,Cecil Atkission Toyota,TX
2024-07-16,2024,Premium AWD,Ice Cap,40320,42250,0,40320,At dealer,False,,JTNABAAE1RA013986,Toyota Santa Monica,CA
2024-06-28,2024,Premium AWD,Supersonic Red,40320,42129,0,40320,At dealer,False,Available,JTNABAAE1RA014071,Fremont Toyota,CA
2024-07-21T04:00:00.000Z,2024,Core AWD,Ice Cap,36500,40141,0,36500,At dealer,False,Available,JTNABAAE1RA014135,Ed Morse Delray Toyota,FL
2024-07-31,2024,Core AWD,Ice Cap,36500,39630,0,36500,Factory to port,False,,JTNABAAE1RA014149,Berglund Toyota,VA
2024-07-17,2024,Core AWD,Black,36500,39730,3085,39585,At dealer,False,,JTNABAAE1RA014166,Toyota of Glendale,CA
2024-08-05,2024,Circuit Edition AWD,Blue Flame,45140,46899,0,45140,Port to dealer,False,DealerHold,JTNABAAE1RA014183,Toyota of Bowling Green,KY
2024-08-02,2024,Core AWD,Ice Cap,36500,39578,0,36500,Port to dealer,False,DealerHold,JTNABAAE1RA014247,Ventura Toyota,CA
2024-07-21T00:00:00.000Z,2024,Premium AWD,Ice Cap,40320,42768,1195,41515,Factory to port,False,Available,JTNABAAE1RA014281,Freeman Toyota,TX
